song_id,artists,name,release_date,year,popularity
6JyEh4kl9DLwmSAoNDRn5b,"KIDS SEE GHOSTS', 'Louis Prima",4th Dimension,08/06/2018,2018,69
6E37j4b44JGpdk297urpKM,Bea Miller,like that,23/02/2018,2018,72
04MLEeAMuV9IlHEsD8vF6A,"French Montana', 'Drake",No Stylist (feat. Drake),20/09/2018,2018,73
1sF4VadVaVTvp9WTEy79JT,Vertical Worship,Yes I Will,06/04/2018,2018,67
4mEILaBM7bKZqKAun5tABu,"Lost Kings', 'Norma Jean Martine",When We Were Young,11/05/2018,2018,68
7rjGZWlqqeEMDrAabwZQhr,NF,WHY,18/06/2018,2018,69
0KByxc2bldSo9PtAQQnipz,High Altitude Samples,Cabin Back Noise,15/11/2018,2018,71
0ibG3XCJ32Qq9maUY4AViR,MKTO,How Can I Forget,07/09/2018,2018,70
0uI7yAKUf52Cn7y3sYyjiX,Dominic Fike,3 Nights,16/10/2018,2018,71
16x9bQHw8TBNaGDyULvwad,XXXTENTACION,before I close my eyes,16/03/2018,2018,70
39xWBHPM4E9MwzEy5gbM7p,"Nipsey Hussle', 'YG",Last Time That I Checc'd (feat. YG),16/02/2018,2018,67
5JboK5zbbhXIN7iN9NHS8t,Haiti Babii,Change Ya Life,05/12/2018,2018,69
5EYBryPOgIEPB7r5QIy6eG,Shawn Mendes,Fallin' All In You,25/05/2018,2018,76
1RouRzlg8OKFeqc6LvdxmB,Maluma,Felices los 4,18/05/2018,2018,75
6irE4Fbjbry3czv7mTxVSB,"Meek Mill', 'Ella Mai",24/7 (feat. Ella Mai),30/11/2018,2018,68
3TOfcOKNuu6ZPZXJie5msH,Bryson Tiller,Canceled,11/09/2018,2018,69
67YPjbcxUypwNOwYBZquq1,Young the Giant,Superposition,12/10/2018,2018,67
0i5QVxsK3IvEDbUjTA64Li,Mt. Joy,Silver Lining,02/03/2018,2018,67
4KX8vXbouybtUptEyYxtIk,"Kodak Black', 'Juice WRLD",MoshPit (feat. Juice WRLD),14/12/2018,2018,67
6xrREPyyC5KESDhWfwqHiN,Brothers Osborne,I Don't Remember Me (Before You),20/04/2018,2018,66
5CLGzJsGqhCEECcpnFQA8x,"Rudimental', 'Jess Glynne', 'Macklemore', 'Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",19/01/2018,2018,78
17N5FdRwJuv3UXQ7MHnbhF,Logic,Ballin,15/06/2018,2018,72
0gV5B7zmJkS1aaH9APokrH,"Jay Rock', 'Kendrick Lamar",Wow Freestyle (feat. Kendrick Lamar),15/06/2018,2018,69
4HbiCvH1R7mVOJ7KY7JQBD,6ix9ine,GUMMO,10/04/2018,2018,73
3R6yNicsZrWF8ybl02imcB,Tyler Childers,Charleston Girl (Live),29/06/2018,2018,65
41cpvQ2GyGb2BRdIRSsTqK,Frank Ocean,Moon River,14/02/2018,2018,69
7J2gyNghNTzl4EsLhXp01Q,"XXXTENTACION', 'Joey Bada$$",infinity (888) - feat. Joey Bada$$,16/03/2018,2018,70
2IRH2r95UDqvlrrMOgOXjU,Madison Beer,Teenager in Love,02/02/2018,2018,70
0jAfdqv18goRTUxm3ilRjb,"A Boogie Wit da Hoodie', 'Tyga', 'Offset",Startender (feat. Offset and Tyga),21/12/2018,2018,69
4KYS9GK68yeuUJ8vJfPxrq,Travis Scott,WHO? WHAT!,03/08/2018,2018,71
7EAaSaj1OgZgMX5yZyFXFC,Tory Lanez,Freaky,26/10/2018,2018,70
7cK7hDrE7vAesPf8xd5zmb,Jon Bellion,Stupid Deep,09/11/2018,2018,67
6vJ6FR4WtlKSxe8lmh3F1C,Kina,Baby You're Worth It,13/06/2018,2018,72
2OWVCFTolecLiGZPquvWvT,Bad Bunny,Estamos Bien,23/12/2018,2018,73
0ipgd8PPFza3NNmN3Rn2uF,Jack Harlow,SUNDOWN,17/08/2018,2018,66
6it15CsDlkqB7N4lF0C1qM,Bad Bunny,Caro,23/12/2018,2018,73
3sfJXqWV7sr2aQiSaahbZc,Dylan Scott,Eastside,14/12/2018,2018,66
5sIx4BlfYGuZeSLF40N9GH,"Kygo', 'Miguel",Remind Me to Forget,16/03/2018,2018,73
4A58lXGBRCg2cumRXTRxHO,Queen Naija,Butterflies,27/07/2018,2018,67
1Faq8G2y56A8fRv7HsLq25,"NAV', 'Lil Uzi Vert",Wanted You (feat. Lil Uzi Vert),18/05/2018,2018,67
2EgB4n6XyBsuNUbuarr4eG,"Rich The Kid', 'Kendrick Lamar",New Freezer (feat. Kendrick Lamar),30/03/2018,2018,68
3DoBTwfr8yi2LN08SBpFkN,"Travis Scott', 'Lil Uzi Vert', 'Kanye West",Watch (feat. Lil Uzi Vert & Kanye West),04/05/2018,2018,68
7po7c8LzxTZ0ybU41qT5gD,Melanie Martinez,Show & Tell,06/09/2019,2019,73
08AJ0xQv5LRZsvXf1Jkr2y,Lil Peep,Gym Class,11/04/2019,2019,72
2x0RZdkZcD8QRI53XT4GI5,"Avicii', 'Aloe Blacc",SOS (feat. Aloe Blacc),06/06/2019,2019,80
6vC90OOjZR165Hw8CpsqEm,Parker McCollum,Pretty Heart,30/08/2019,2019,67
3uouaAVXpQR3X8RYkJyitQ,Daniel Caesar,CYANIDE,28/06/2019,2019,71
09oZ9eXQ2fo6YDrPzJqAoP,"Khalid', 'John Mayer",Outta My Head (with John Mayer),05/04/2019,2019,72
6eSU1exzDvBEXmBRxspeh5,Lil Tecca,Shots,30/08/2019,2019,72
2EsyJN3AvC3zBlkQpb119M,24kGoldn,GAMES ON YOUR PHONE,22/11/2019,2019,71
63h44N1oLElnzut7RxZt6Z,Machine Gun Kelly,why are you here,18/12/2019,2019,72
1ugQtcwmKOXvKAYzhjncmv,Dean Lewis,Half A Man,22/03/2019,2019,76
7vF3xkCMvZjAe2nTWY0uQZ,Jake Owen,Made For You,29/03/2019,2019,69
7nvIPwXKGhqtRhssxM99kJ,Bryce Vine,Drew Barrymore,26/07/2019,2019,67
0YP8kt3sAYTj6eEyesreQH,"Machine Gun Kelly', 'Naomi Wild",Glass House (feat. Naomi Wild),05/07/2019,2019,73
1ZDmxwg7Lywlx68b7SsJjj,Nicki Minaj,MEGATRON,21/06/2019,2019,73
1nXZnTALNXiPlvXotqHm66,"Tyler, The Creator",A BOY IS A GUN*,17/05/2019,2019,71
7mWFF4gPADjTQjC97CgFVt,"Ozuna', 'Daddy Yankee', 'J Balvin', 'Farruko', 'Anuel AA",Baila Baila Baila - Remix,25/04/2019,2019,77
6tByydPskASjm9jTPkNQq0,ScHoolboy Q,Numb Numb Juice,26/04/2019,2019,70
3AEgic4yp82NxMWUjHtxnO,Ambjaay,Uno,10/05/2019,2019,70
6r2JV75tE0vNgNCv4HKsBC,Jeremy Zucker,scared,03/05/2019,2019,74
39bs2V8huzcmWoeSlHKZeP,blackbear,1 SIDED LOVE,26/04/2019,2019,71
2FqqVHvC4eKrsk97vpMRid,"Bazzi', '21 Savage",Focus (feat. 21 Savage),09/08/2019,2019,72
0ijiuWyVbNzg6Kw1Z1BVb8,Oliver Tree,Miracle Man,02/08/2019,2019,71
7qRBXrTLfhdyG7bi6DuURv,Yung Gravy,Magic,31/05/2019,2019,70
7FknBUKLWwjWszRK1N0jqe,Trill Ryan,She Gon Go,21/02/2019,2019,73
3LgWsmilsrWXiPYQFRD0T7,Billie Eilish,goodbye,29/03/2019,2019,74
5rLyYxZNzca00ENADO9m54,NF,When I Grow Up,26/07/2019,2019,72
5m3jpKkgkfoMcym1qjToFg,"Alex Rose', 'Rafa Pabön",Jangueo,08/11/2019,2019,86
45StvejYUdIsyUwqdZ7iJM,Audrey Mika,Y U Gotta B Like That,02/06/2019,2019,73
1W24W6jQegnNh0x5DfBBPT,Trippie Redd,The Grinch,22/11/2019,2019,69
14X1WxiHXdVRJ99cMCBzOE,"Flipp Dinero', 'Lil Baby",How I Move (feat. Lil Baby),22/11/2019,2019,69
16PmczUxlX7dpr6ror6pXd,YNG Martyr,Nike Ticks,11/10/2019,2019,71
3Uu6pcfL9xsdfsKRx3DXRf,gnash,the broken hearts club,11/01/2019,2019,72
0nYvjcSlCgjcwogQAwIwNp,Luke Combs,Lovin' On You,08/11/2019,2019,69
5W83ErFkO3aKAIS1WMi6u0,"Anuel AA', 'KAROL G",Secreto,15/01/2019,2019,77
5NCBP3ivrIDcHEtzHSW3k0,Natanael Cano,El Drip,31/10/2019,2019,73
2INhKpUdzh7v0j041gZNsz,Frank Ocean,DHL,19/10/2019,2019,71
3CYH422oy1cZNoo0GTG1TK,Red Velvet,Psycho,23/12/2019,2019,80
6L4F4btXioJPhEwz6T7YYt,Ali Gatie,Moonlight,08/11/2019,2019,73
4XlyD28tQ6qdqNS2BkE1AF,YoungBoy Never Broke Again,Ranada,11/10/2019,2019,67
0fv2KH6hac06J86hBUTcSf,"Tyler, The Creator",NEW MAGIC WAND,17/05/2019,2019,71
1XsTcnVnJqjjXXLBRqXWmD,Upchurch,Holler Boys,24/09/2019,2019,67
6cSBm4mtcuFtClN6yDvjQo,"Wale', 'Bryson Tiller",Love... (Her Fault) [feat. Bryson Tiller],11/10/2019,2019,69
73FDJgnjt6ZcxoiavN6XrS,"Skip Marley', 'H.E.R.",Slow Down (with H.E.R.),07/11/2019,2019,70
4PJ3umtW1aWdfh5EITHc6T,"Nicky Jam', 'Ozuna",Te Robaré,01/11/2019,2019,78
5BGVjoFtSSYov2pMpmo1La,Esteban Gabriel,Piel de Seda,25/10/2019,2019,68
1pChm8ih9LlKhWncBJ6HLr,"SAINt JHN', 'Lil Baby",Trap,23/08/2019,2019,71
64BKKgWdKdmKlQDzRfHW3C,"Louis The Child', 'Drew Love",Free (with Drew Love),06/11/2019,2019,69
4y5bvROuBDPr5fuwXbIBZR,Taylor Swift,Paper Rings,23/08/2019,2019,72
6RyaV7owmVU6fzEPE17sF1,Daddy Yankee,Que Tire Pa Lante,18/10/2019,2019,80
7uHRKSQ9WIlBBuBY7BHcbq,ilyTOMMY,Forever,08/03/2019,2019,74
5M3v6frAiTyqenNAeQVcxC,Luke Bryan,What She Wants Tonight,24/10/2019,2019,69
6YviFs2g3bKgqCTq4CFWAm,Thomas Rhett,Notice,31/05/2019,2019,67
7iv32XEy2HlM7PqQO4lp5f,FLETCHER,All Love,16/08/2019,2019,70
6700Z4Izi8EbB6JNthU6Ma,Lewis Capaldi,Hold Me While You Wait,03/05/2019,2019,74
0D2xguFRqCF0OUqXCkqrpU,Ruel,Hard Sometimes,13/09/2019,2019,73
0GwYkXgQdqY4dyRffHw3HT,YBN Cordae,Have Mercy,26/07/2019,2019,70
3oLe5ZILASG8vU5dxIMfLY,NF,The Search,26/07/2019,2019,71
3AHqaOkEFKZ6zEHdiplIv7,"Glass Animals', 'Denzel Curry",Tokyo Drifting (with Denzel Curry),13/11/2019,2019,71
5ggoxc2dhlFjListerctlA,Cody Johnson,Nothin' on You,18/01/2019,2019,67
6bLU8e0LGyztE9iD5DWBQ1,Matt Maeson,Hallucinogenics,05/04/2019,2019,69
3LxG9HkMMFP0MZuiw3O2rF,"ILLENIUM', 'Jon Bellion",Good Things Fall Apart (with Jon Bellion),16/08/2019,2019,69
0VPmIETYsw3JBnyh4iDjVv,"[""Smoove'L""]",Apollo,09/11/2019,2019,70
5ehVOwEZ1Q7Ckkdtq0dY1W,WYS,Snowman,08/12/2019,2019,75
6G0FACzGN80Dj2v4ass5rq,"iann dior', 'Trippie Redd",gone girl,04/07/2019,2019,69
2VqKx3HH8gaZPabNWYvksy,Snoh Aalegra,I Want You Around,16/08/2019,2019,71
4PvbbMYL4fkToni5BLaYRb,Clairo,Softly,02/08/2019,2019,71
6K5BsR04ijf3FHNzjbaagD,"Myke Towers', 'Farruko', 'Arcangel', 'Sech', 'Zion",Si Se Da - Remix,02/08/2019,2019,79
2St8HeG23Nzp4NYaWTNtuM,"TOKYO’S REVENGE', 'ZEDSU",THOT!,08/11/2019,2019,69
2h4fQzNmlhTrqJmwpGus0N,Luke Combs,Moon Over Mexico,08/11/2019,2019,68
7g8YaUQABMal0zWe7a2ijz,"Dalex', 'Rafa Pabön', 'Sech', 'Lenny Tavárez', 'KHEA', 'Cazzu', 'Feid",Pa Mí - Remix,10/05/2019,2019,80
2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,If I Can't Have You,19/06/2019,2019,76
0SLnqaBaYLFH3ncId7ClCU,Esteban Gabriel,Tirando la H,13/11/2019,2019,69
4T652DlATVHe0jdLKaN3Bw,Ariana Grande,in my head,08/02/2019,2019,72
2bGEPdcL80FFHQ3VxcYBJQ,Polo G,Dyin Breed,07/06/2019,2019,68
6UbUXwQn2CM5mb9vHgt1Gz,Walker Hayes,Don't Let Her,17/05/2019,2019,68
0uUNN1nSoUx1A4fkDCWDQ7,Ava Max,So Am I,07/03/2019,2019,80
2GHJ7SJUd1KunqhFyI7vFf,Zac Brown Band,Someone I Used To Know,20/09/2019,2019,68
1FxTz4x5X7ewAICkKhB3kA,"Trippie Redd', 'YoungBoy Never Broke Again",Hate Me,22/11/2019,2019,67
1dtTRXifeGC51adYy0902s,"Yung Bae', 'bbno$', 'Billy Marchiafava",Bad Boy,21/06/2019,2019,75
7K2JfvcKhIMwOndE6QBodf,Natanael Cano,El de La Codeina,21/06/2019,2019,73
44yeuXXaEnaK5Cugptf7GH,BabyJake,Cigarettes On Patios,07/06/2019,2019,68
7nduUhUmzj9IdkvFmdtO7g,Trefuego,90mh,29/09/2019,2019,70
0W5hTAWn8Tq0Qfhg1XP3YW,TWICE,FANCY,22/04/2019,2019,77
4NN6N5TxBO5k9uqu0W4gfQ,"ScHoolboy Q', '21 Savage",Floating (feat. 21 Savage),26/04/2019,2019,70
6UL2RC5J2vMau9KOMKQfJg,Jason Aldean,We Back,22/11/2019,2019,67
65SjaqhfKeFhmXprzlzyn4,A R I Z O N A,Nostalgic,11/10/2019,2019,69
1faIb3PPSzEifCHUOJ691R,YBN Cordae,Broke As Fuck,26/07/2019,2019,69
6phY2gnvf9WwCiXlLMQOY3,Juice WRLD,HeMotions,08/03/2019,2019,69
7FV6v9Oc2iLlHeRhQ9jynX,Tyler Rich,The Difference,29/03/2019,2019,68
37pf8jSeCGlzgQPIfVHO6X,Melanie Martinez,Class Fight,06/09/2019,2019,72
4g2WiijzSKzH8PApKDbadN,Sleeping At Last,Touch,01/11/2019,2019,72
3pHkh7d0lzM2AldUtz2x37,Taylor Swift,The Archer,23/08/2019,2019,73
1hCTxutVVYvggAQcUUUZAT,Niall Horan,Put A Little Love On Me,06/12/2019,2019,75
1Hd2XLitkt1PYCWSbfF5qV,"DJ Khaled', 'Cardi B', '21 Savage",Wish Wish (feat. Cardi B & 21 Savage),17/05/2019,2019,70
1LIqNVhaIgxXUt2eVoIQJ3,Maluma,HP,17/05/2019,2019,78
2HtcPHFdo7eu4Ilbvb0BVI,TWICE,Feel Special,23/09/2019,2019,77
395WRTyNwMGx80cDXqg6vM,"Lil Tjay', 'Jay Critch",Ruthless (feat. Jay Critch),11/10/2019,2019,69
1xFfbxmfenEpn4WawGWXiA,Tiny Meat Gang,Walk Man,07/06/2019,2019,71
247djZ4tbKkV0bPJ0gW5Zk,The Outdoor Library,Sounds of Nature: Dripping Rain,10/10/2019,2019,72
5mpUKTdskZea0gStWzeHUZ,Slipknot,Unsainted,09/08/2019,2019,74
5hHa6LvdhHCLex2qgGUVnq,"Quinn XCII', 'Logic",A Letter To My Younger Self feat. Logic,29/05/2020,2020,70
7GCVboEDzfL3NKp1NrAgHR,Hailee Steinfeld,Wrong Direction,01/01/2020,2020,76
3SGgeDQ3cAuNSFb03PjXtv,"Gunna', 'Nechie",ADDYS (feat. Nechie),22/05/2020,2020,71
6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Without Me,17/01/2020,2020,76
1lUTmmPMAsxZBR2iK9CKDF,Moneybagg Yo,Me Vs Me,15/05/2020,2020,68
6DXZiYUbrYgrVIhfX3U9Z2,Dua Lipa,Pretty Please,27/03/2020,2020,78
7KKh0ujp8agIiCrkiJhf81,"Anuel AA', 'Tego Calderon",Jangueo,29/05/2020,2020,80
4SnlSaLJJ7reJMCHM5YUuX,Lil Uzi Vert,Lotus,13/03/2020,2020,70
16wAOAZ2OkqoIDN7TpChjR,Justin Bieber,Yummy,14/02/2020,2020,80
3gAaDDoBipWZzGBMwK194e,"Kane Brown', 'John Legend",Last Time I Say Sorry,27/03/2020,2020,70
57crda5Lx9OVaYCzb4Wrnd,DaBaby,CAN'T STOP,17/04/2020,2020,70
7uDTc1eJwsD7iMZLhdp8LH,Tory Lanez,Who Needs Love,10/04/2020,2020,76
13iMiwdY7pgE1f7NwYKr1D,Bazzi,Renee's Song,01/04/2020,2020,75
3FGiFUJRRp5RGikVrs6kig,Alicia Keys,Underdog,09/01/2020,2020,81
4slSrbTK1sNK4I1mDYEthf,"S1mba', 'DTG",Rover (feat. DTG),04/03/2020,2020,86
5kbps8unnGH4raN5WduZuq,"Sech', 'Daddy Yankee",Confía,21/05/2020,2020,81
3Wol2exesJNRrj6hGZ6R8s,"Jhené Aiko', 'Future', 'Miguel",Happiness Over Everything (H.O.E.) (feat. Future & Miguel),28/02/2020,2020,71
3DA4SE262k6rdEtlHteNyq,Maddie & Tae,Die From A Broken Heart,10/04/2020,2020,69
52lGuLAkIVbm4LZkSf9nj0,Sam Hunt,Kinfolks,03/04/2020,2020,69
2elEVvWjPZltkotzcCwKvM,"Kari Jobe', 'Cody Carnes', 'Elevation Worship",The Blessing - Live,20/03/2020,2020,71
3c7peg169veVaJRzlbCaKw,LANY,good guys,13/05/2020,2020,77
7DHNcoR73yUYCSn6PqBgkH,"Tory Lanez', 'Mansa",10 F*CKS (with Mansa),10/04/2020,2020,72
5G5qyRHlLmZgy915TBTCkB,Blu DeTiger,Figure It Out,17/04/2020,2020,71
4XLCFFvRG1qQ8kT4uzwYZC,Polo G,Chinatown,15/05/2020,2020,69
2QNndTbo9mvgOoOKJvpEl2,Bazzi,I Got You,17/04/2020,2020,73
7enaBBJnekyUCcXRuwGEH6,Future,Posted With Demons,15/05/2020,2020,70
3mQ6SLdxxaL52Yte7KF2Ks,J Balvin,Morado,09/01/2020,2020,84
4sWGHlZGM1XA7TyWdtBAbA,Lil Uzi Vert,Moon Relate,13/03/2020,2020,69
67LB1vZuG114LqRN8h8bQ2,"NAV', 'Don Toliver",Recap (feat. Don Toliver),08/05/2020,2020,71
7l97ElWmIdVHWUaOeeU5ZC,Tate McRae,that way,24/01/2020,2020,74
21J2oC0K22hqWShv5XveuX,"Dua Lipa', 'Moon Boots",Break My Heart - Moon Boots Remix,12/06/2020,2020,33
51R8mVHT9UfbyorNuo2jS4,Dua Lipa,Break My Heart,12/06/2020,2020,35
06scTb0zbkxYNgpAB3J9fN,Megan Thee Stallion,B.I.T.C.H.,24/01/2020,2020,69
5S4knFeCojCoi8X4sMBgFU,Dua Lipa,Break My Heart,12/06/2020,2020,31
7eOkHIcaoUhngxxypM5Ajr,Selena Gomez,Look At Her Now,10/01/2020,2020,77
6A9wHAasMxed0firnDao1K,"Lil Baby', 'Moneybagg Yo",No Sucker (feat. Moneybagg Yo),28/02/2020,2020,68
5JWPUEov2wlX7c0jhYZpeB,Tame Impala,Lost In Yesterday,14/02/2020,2020,74
1sgDyuLooyvEML4oHspNza,"Kygo', 'OneRepublic",Lose Somebody,29/05/2020,2020,78
2Jy50uaAgvyyrVOQsUv3rJ,Levi Hummon,Wedding Dress,17/01/2020,2020,69
6LUE5WlMgrpLouGxzJAUVv,"NAV', 'Pop Smoke",Run It Up (feat. Pop Smoke),08/05/2020,2020,71
0VSzREd1OjEWJ9tXoFHRQH,"Eminem', 'Ed Sheeran",Those Kinda Nights (feat. Ed Sheeran),17/01/2020,2020,75
6ChpgWt7s2ksM1Y3l0D9sk,DaBaby,SAD SH*T,17/04/2020,2020,70
1qCmZnC1FUpNgOydIzqIPC,Tones And I,Bad Child,11/03/2020,2020,80
4zbSIYErBaRCPiZeodadtS,Rod Wave,Fuck The World,03/04/2020,2020,67
6ZelF5APDN5r6XnFqcnvWR,"Migos', 'Travis Scott', 'Young Thug",Give No Fxk,14/02/2020,2020,73
7JSL1X95BlGnDyXAScKolp,"THE SCOTTS', 'Travis Scott', 'Kid Cudi",THE SCOTTS,23/04/2020,2020,74
3CS5zwqrjggxlRD0QGJAva,"Kelsea Ballerini', 'Halsey",the other girl (with Halsey),20/03/2020,2020,71
5ciyqWW5YuGqF4Avu7uwry,The Weeknd,Nothing Compares - Bonus Track,03/04/2020,2020,74
4jfnqlSrS0UevqOD5qsHLe,iann dior,Paradise,12/06/2020,2020,65
2h4cmbyb6S7e8igDZIITJU,"Lil Durk', 'Lil Baby', 'Polo G",3 Headed Goat (feat. Lil Baby & Polo G),08/05/2020,2020,69
0HIj0uo7zaFIpkzUIkDlmL,"Tyga', 'Megan Thee Stallion",FREAK,13/03/2020,2020,73
2tDrlnQWiCDis4H8RT0W2h,"KYLE', 'K CAMP', 'Rich The Kid",YES! (feat. Rich The Kid & K CAMP),21/02/2020,2020,70
29s4u1adFGLWtGehbR5xkq,Future,Touch The Sky,15/05/2020,2020,70
5Z0AM9HW78XIyZqF2BPasr,"FLETCHER', 'Kito",Bitter (with Kito),13/05/2020,2020,72
72794Eag03xdy7TO0KNuid,Frank Ocean,Cayendo (Side A - Acoustic),03/04/2020,2020,72
1rBAQ9WFPubGtpqBbdCMDz,Gunna,I'M ON SOME,22/05/2020,2020,70
0rhgOpSJgUEDDJ6rQE4ElW,Kevin Gates,Grandmotha Grave,27/05/2020,2020,69
6t3sBdc5SbMlk5AyGvMei2,The Future Kingz,3 Vets,08/01/2020,2020,74
6YAxCn4juTWn5hWl2hzHGw,Lil Uzi Vert,You Better Move,06/03/2020,2020,69
5Xhqh4lwJPtMUTsdBztN1a,"Shakira', 'Anuel AA",Me Gusta,13/01/2020,2020,83
1ShHhJlzaLuoZbJ3aP4z0m,Lauv,Invisible Things,06/03/2020,2020,75
6ENsudnlvuN6vWJSnQQfht,OneRepublic,Counting Stars,12/06/2020,2020,4
6BNpKPgnYh6ZPoNQLkntUK,OneRepublic,Apologize,12/06/2020,2020,1
7Bs9YwzfP0MSuL5W07K63L,OneRepublic,Counting Stars,12/06/2020,2020,1
1aKuG1GG76xPLUkjBbQo3W,BTS,UGH!,21/02/2020,2020,76
5m0yZ33oOy0yYBtdTXuxQe,Lil Baby,Low Down,01/05/2020,2020,68
6dRK7lr3WCpQjfSFSA0oI1,"Shoreline Mafia', 'Q Da Fool",Gangstas & Sippas (feat. Q Da Fool),20/04/2020,2020,69
1g8illkxDpZ9oHckc7NovJ,Jeremy Zucker,not ur friend,17/04/2020,2020,74
0fgsKar6uBO08vzHXkTjWi,"Bad Bunny', 'Kendo Kaponi', 'Arcangel",P FKN R,28/02/2020,2020,75
6B2RbPOuwAKtxNAnIKY63A,Arizona Zervas,24,08/05/2020,2020,73
34TAFsrcHSBvLxhXZMBRSF,"Wiz Khalifa', 'Megan Thee Stallion', 'Mustard', 'Ty Dolla $ign","Y U Mad (feat. Megan Thee Stallion, Ty Dolla $ign & Mustard)",20/04/2020,2020,72
4qMlF2uBW2PtGSEMHPcNnZ,Aminé,Riri,29/05/2020,2020,71
1UxYmRBBJMMuzYcK9miSYs,Tiagz,They Call Me Tiago (Her Name Is Margo),27/02/2020,2020,76
0VZe8C7xgAIQC0E0qEVIEh,A Boogie Wit da Hoodie,Mood Swings,14/02/2020,2020,70
0AhJag7VI8uFf3mJFsTwvf,Lil Uzi Vert,I Can Show You,13/03/2020,2020,69
68UW3plyDDNg1dkNIZRezJ,"DVBBS', '24kGoldn', 'blackbear",Tinted Eyes (feat. blackbear & 24kGoldn),05/06/2020,2020,72
1V8XneTrX6kKeoxYbk4x6h,"Bad Bunny', 'Duki', 'Pablo Chill-E",Hablamos Mañana,28/02/2020,2020,78
6tfEKQWSonINLZgXEQ9aRK,6LACK,ATL Freestyle,29/05/2020,2020,72
6TYlDTa9AQDvjqwbxlvFyI,John Legend,Conversations in the Dark,10/01/2020,2020,74
0GQ5bFTVFFKpwNPc7KwQnB,"Eminem', 'Royce Da 5\'9""', 'White Gold","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",17/01/2020,2020,74
1kVGcWga72vUZIxApwdMT1,"G-Eazy', 'Drew Love', 'JAHMED",Love Is Gone,12/06/2020,2020,54
1yYP0JLS1xPHb3vwPxXte1,"KAROL G', 'Anuel AA",Follow,12/06/2020,2020,6
0AtL4yo48bgUyUoeDEIgIW,"KAROL G', 'Bad Bunny', 'Quavo",Ahora Me Llama - Remix,05/06/2020,2020,0
35N9mCLnNGrDI7OOXvV2ZC,"KAROL G', 'Ozuna",Hello,05/06/2020,2020,0
2mtLGVN6xZm93wDG9nvviS,H.E.R.,Wrong Places (from Songland),27/04/2020,2020,71
33PK3OdG3Z53gFYN7kiI3b,MacKenzie Porter,Seeing Other People,07/02/2020,2020,69
1njRzdfGNUY2RZU0lVO787,"A Boogie Wit da Hoodie', 'Lil Uzi Vert",Reply (feat. Lil Uzi Vert),14/02/2020,2020,69
3hR48Bj9Wgl6xunDG4nsRZ,Kid Cudi,Leader Of The Delinquents,14/04/2020,2020,70
1tXCF7TwDnuHRgwQ63FeM5,"Ludacris', 'Lil Wayne",S.O.T.L. (Silence of the Lambs) [feat. Lil Wayne],21/05/2020,2020,71
2RwlenttnD0bP5FBkH2i4w,Sebastian Yatra,Devuélveme El Corazón,05/06/2020,2020,0
4v1lqIms8Hw8Vn0oFfp6Lg,"Sebastian Yatra', 'Wisin', 'Nacho",Alguien Robo,05/06/2020,2020,0
6SAGMDYU1gPyfdtg1WSP8Y,Sebastian Yatra,Como Mirarte,12/06/2020,2020,0
7tG89gnYejg1TmJU7FXQQc,"Sebastian Yatra', 'Cosculluela', 'Cali Y El Dandee",Traicionera - Remix,05/06/2020,2020,0
113PlnpZbHd3WIqeYjhZWv,"Daddy Yankee', 'Sech",Definitivamente,31/01/2020,2020,81
38uNCW1do0LKfMIt4MDkPo,The Weeknd,Missed You - Bonus Track,03/04/2020,2020,74
6eXFl418w8hsxKcLgv1jwJ,"Diplo', 'Jonas Brothers",Lonely (with Jonas Brothers),27/05/2020,2020,75
44WLOqH7QayQOQdeUHeKUK,BTS,We are Bulletproof : the Eternal,21/02/2020,2020,77
380HmhwTE2NJgawn1NwkXi,J Balvin,Rojo,19/03/2020,2020,84
0UpAwxwPvGI1p4Mr5NQj33,Rod Wave,And I Still,22/05/2020,2020,67
19eeh4pgEGHdSTc26U1y89,DaBaby,CHAMPION,17/04/2020,2020,70
0wCrg1LhgPcGMw51qqpI6k,k.d. lang,Constant Craving,2010,2010,58
7fMYBrlKl9mkcMTUGT4j6l,Ray LaMontagne,Beg Steal or Borrow,13/08/2010,2010,53
3THFKx88trZuOFlssVLJ5G,Gorillaz,Broken,03/03/2010,2010,57
7cQjIIjLOhbRVCXyIepF2U,My Chemical Romance,Summertime,05/11/2010,2010,57
6xleIePy9XfIOV8ksoKlKx,The String Cheese Incident,This Must Be the Place (Naive Melody),09/11/2010,2010,50
5VWVVSABdgccboSdrKGiZH,The Glitch Mob,Fortune Days,08/06/2010,2010,55
0vcn2LXvKArk9d9OIwO9Ai,Mac Miller,Kickin' Incredibly Dope Shit (Intro),13/08/2010,2010,52
7b7ch5lDx13Jwm2623CxJS,Alan Jackson,Who's Cheatin' Who,19/11/2010,2010,54
5Nh4sheOYL11EWJzxhRu5c,Los Angeles De Charly,Me Vas A Recordar,01/01/2010,2010,56
5VUR4MhJWAbp2ZHtSDvwJ7,La Sonora Dinamita,Se Me Perdio La Cadenita,01/02/2010,2010,59
0sQ3DlfuQZozaOnAS1r4yG,"My Darkest Days', 'Ludacris",Porn Star Dancing - Bonus Track,01/01/2010,2010,51
